Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/1700/RightGen,0.28127481808677357,0.2761654653661632,0.2856503288405656,5.806281711248538e-3,3.877583666697196e-3,7.233778993112617e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/1800/RightGen,0.31156827088622474,0.30210035585308403,0.321026863320003,1.186194124479014e-2,6.1574980746176644e-3,1.3057709230273913e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/1900/RightGen,0.33729062070885146,0.32452751933548524,0.34903963545790856,1.3471956185929746e-2,7.156618749831978e-3,1.8869435788917963e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/2000/RightGen,0.35985298270755567,0.3393134479993023,0.36789239433240556,1.4578759803198296e-2,1.3156322502254625e-3,1.856622586293316e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/2100/RightGen,0.3721839510629555,0.3702475156248207,0.37544668025202554,3.198753246920365e-3,9.012483757639134e-4,4.287811143558886e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/2200/RightGen,0.3883693707089151,0.3797189486258503,0.39896861725128474,1.1664661872444122e-2,3.1661106448028845e-3,1.5873772031875174e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/2300/RightGen,0.42668749822845103,0.41542115910291005,0.43682636149969767,1.215568851437736e-2,3.3110784970631357e-3,1.4920899915412778e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/2400/RightGen,0.4329528140832129,0.42805047225056114,0.43623714624891363,4.796158174572417e-3,2.2897671255354907e-3,6.302104582288682e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/2500/RightGen,0.48297567504080996,0.4740567152493895,0.4956895246232307,1.3425977343269559e-2,2.1605408362199135e-3,1.737312469916006e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/2600/RightGen,0.4991397582086089,0.46437196400074754,0.5136340722914003,2.487394313475954e-2,7.421954237654099e-3,3.347318454967457e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/2700/RightGen,0.5425794528957036,0.5359491057918906,0.5492097999995167,8.004765949736587e-3,5.1612257984562674e-3,9.511439038076667e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/2800/RightGen,0.5556454293121836,0.5362467351878877,0.5693408284993591,1.9266223539304937e-2,7.179334498990386e-3,2.6544673254773398e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/2900/RightGen,0.5671024003537847,0.5546767093737799,0.5853496595618708,1.8003959144203042e-2,2.4174666133768008e-5,2.3620106285956927e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/3000/RightGen,0.6156873937497949,0.5943353359980392,0.6262420085004123,1.5736595788768168e-2,6.539735988339047e-3,2.1691193952359872e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/3100/RightGen,0.6656329433540122,0.6424423362495872,0.6865311143756117,2.4920726955071328e-2,2.068088935481536e-2,2.6551545166798966e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/3200/RightGen,0.67264175098065,0.6492501695643114,0.6978991034187251,2.6973579199529845e-2,1.3882855832586471e-2,3.799000220584754e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/3300/RightGen,0.7177763498536175,0.6932311871648077,0.7550400266669991,3.5717559510695905e-2,9.104158309565201e-3,4.758046683318477e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/3400/RightGen,0.7282904157274667,0.7157926433295263,0.7502977960625685,2.1206957006900173e-2,6.952236641761256e-4,2.581332149091812e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/3500/RightGen,0.7696343257295363,0.7455681210012699,0.7834087971250483,2.3874024160689185e-2,8.247567003854508e-3,3.243738886680613e-2
