Name,iters,Time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,22,13.365167731,53359716840,14.158105915,10.267332,3.890788,212604,1208,0,1182869,77,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,23,15.030301983,60007675400,15.52126952,11.322782,4.198501,212604,1857,0,1230264,57,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,25,14.799139159,59084770960,15.715511496,11.327678,4.387845,212604,2139,0,1342817,118,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,26,17.594410378,70244741200,18.096539676,13.075374,5.021179,212604,2777,0,1394582,37,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,27,17.278940628,68985243840,18.045476499,12.971896,5.073593,212604,2723,0,1454751,110,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,28,17.480106207,69788385240,18.640933439,13.412566,5.22838,212604,1531,0,1500082,87,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,30,18.66458443,74517350800,19.86908218,14.397533,5.471562,212604,1086,0,1606183,121,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,31,19.5340106,77988488720,20.481287139,14.774724,5.706577,212604,1508,0,1666472,112,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,33,21.938575261,87588581120,22.731916802,16.362195,6.369733,212604,1042,0,1765661,101,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,1,1.13809872,4543810640,1.176689276,0.823532,0.353183,214408,1780,0,88452,2,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,2,2.198601009,8777811240,2.30809638,1.652072,0.656038,230760,7802,0,178646,5,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,3,3.43163335,13700625800,3.659311715,2.596823,1.062502,230884,7566,0,271774,9,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,4,4.212369273,16817670880,4.503311574,3.338021,1.165306,230944,10788,0,358009,10,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,5,5.327544504,21269946320,5.61089561,4.12111,1.4898,231124,10742,0,448124,35,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,6,6.692653503,26720067200,6.937653568,5.074621,1.863046,232044,11523,0,535896,64,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,7,7.59100474,30306688280,7.912896771,5.821567,2.091342,232044,13626,0,625613,88,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,8,8.533562655,34069800320,9.000871852,6.589694,2.411193,232048,16037,0,717862,76,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,9,9.182332996,36659978760,9.829151478,7.19715,2.632026,232048,15745,0,802804,29,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,10,10.193894224,40698581160,11.042353853,8.082693,2.959675,232048,5043,0,890337,60,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,11,11.472427537,45803056720,12.445389876,8.981215,3.464188,232052,21288,0,984593,70,,,,,,,
Yices/v-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,12,12.027468259,48019090040,13.028788291,9.492868,3.535934,232052,8778,0,1075054,57,,,,,,,
